ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,8_Species,9_Foraging_type,10_Substrate,11_where,12_if_dead_decay_cla,13_tree_species,14_tree_size_class,15_time_spent_sec,16_distance_m,17_bearing,lat_18_location,long_18_location,accuracy_18_location,UTM_Northing_18_location,UTM_Easting_18_location,UTM_Zone_18_location,19_If_not_foraging,20_sex,21_height_ratio,22_comments,23_time_of_obs
519bd1aa-113e-4c87-b7a3-b497f16a64bd,3d97336c-e3aa-4ec0-bb1e-8b044a8a0ffd,2025-03-12T16:44:29.000Z,2025-03-12T20:36:54.000Z,"RCWO 12:42",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,1-10cm,340,21,308,30.760383,-84.013627,3,3406859,785869,16R,Foraging,unknown,25,"Foraged 1ftfrom ground. DBAl on left,Wh?/DG/Or on right",12:42
170de253-3cd7-409c-9441-93c2084d311c,3d97336c-e3aa-4ec0-bb1e-8b044a8a0ffd,2025-03-12T16:25:15.000Z,2025-03-12T20:36:52.000Z,"RBWO 12:24",RBWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree","Quercus stellata",41-50cm,27,23,244,30.760501,-84.013515,6,3406872,785880,16R,Foraging,female,70,"Same tree RCW foraged on",12:24
30029b7a-22c8-455a-8604-bc93b1b67269,3d97336c-e3aa-4ec0-bb1e-8b044a8a0ffd,2025-03-12T16:20:13.000Z,2025-03-12T20:36:51.000Z,"RCWO 12:19",RCWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree","Quercus stellata",41-50cm,49,22.9,244,30.760562,-84.01353,5,3406879,785878,16R,Foraging,unknown,55,,12:19
694db418-dad5-48e9-b169-84f45975276a,2ee0df98-e274-4248-a992-f214bd45a030,2025-03-12T15:32:20.000Z,2025-03-12T20:36:47.000Z,"RBWO 11:31",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,31-40cm,6,46.6,27,30.770221,-84.017724,5,3407939,785448,16R,Foraging,female,75,,11:31
331296c9-b578-4c14-b0b0-3d046707bd20,2ee0df98-e274-4248-a992-f214bd45a030,2025-03-12T15:30:46.000Z,2025-03-12T20:36:45.000Z,"RCWO 11:29",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,51-60cm,308,66.6,287,30.770189,-84.017847,6,3407935,785436,16R,Foraging,unknown,75,"Moved from 45% to 80% on bole",11:29
3fbb1968-dcda-4ec5-85cf-f56f7a72b7f0,884b36a9-686d-4474-9028-903be08d3890,2025-03-12T13:54:48.000Z,2025-03-12T20:36:41.000Z,"RBWO 09:53",RBWO,gleaning/searching,alive,"secondary limb","1 live tree",Pita,41-50cm,61,32.8,260,30.766816,-84.002814,6,3407600,786886,16R,Foraging,male,65,"Prior to this it was seen eating acorn and using limbof other tree as anvil",09:53
cc8123b7-f245-41b0-b964-75303329de52,884b36a9-686d-4474-9028-903be08d3890,2025-03-12T13:48:18.000Z,2025-03-12T20:36:39.000Z,"RCWO 09:47",RCWO,flaking,alive,"secondary limb","1 live tree",Pipa,31-40cm,171,50,44,30.766399,-84.002538,7,3407554,786913,16R,Foraging,unknown,80,Unbanded,09:47
5bed9d4d-6e27-4507-bc37-073e5433b290,86d5c26a-82c1-4d85-b2fe-f3f30e4e294c,2025-03-12T13:13:34.000Z,2025-03-12T20:36:21.000Z,"RHWO 09:12",RHWO,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","5 loss most of secondary limbs",Pipa,41-50cm,10,48.5,38,30.756709,-83.998333,6,3406482,212973,17R,Prospecting,unknown,80,,09:12
77fb86b0-2b20-4bf1-adb7-cf19e01ffe18,3d314831-4cb2-40d9-a0ae-c145b28c7511,2025-03-12T12:33:39.000Z,2025-03-12T20:36:17.000Z,"RHWO 08:31",RHWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,31-40cm,35,47.4,247,30.748046,-84.000263,3,3405525,787186,16R,Foraging,unknown,75,,08:31
9e917e96-ccce-47c4-8936-d4575f45453d,eb72f083-1f1e-4a99-9d0c-2a4c1dfe66b5,2025-03-11T16:44:21.000Z,2025-03-12T01:40:38.000Z,"RHWO 12:42",RHWO,Hawking,alive,"secondary limb","1 live tree","Quercus nigra",21-30cm,55,66,159,30.642602,-83.676577,6,3393049,243484,17R,Foraging,unknown,45,"Hawked, was vigilant.hawked again, then landed on bole of other tree",12:42
39f200c1-490a-4b4a-93dd-6e4da9c282d5,657fd900-3752-4bd9-8569-34f1530dc64a,2025-03-11T16:26:44.000Z,2025-03-12T01:39:29.000Z,"RBWO 12:25",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",Pita,41-50cm,19,27,339,30.645618,-83.687987,7,3393410,242398,17R,Foraging,female,40,Female,12:25
d507852e-2395-4544-ae2b-df6755e2e5e6,ac17cc06-b0bd-465b-8f58-e3aca29ec5c6,2025-03-11T15:47:58.000Z,2025-03-12T01:40:01.000Z,"DOWO 11:46",DOWO,gleaning/searching,alive,"secondary limb","1 live tree",Pita,41-50cm,265,31,359,30.63849,-83.691366,3,3392627,242055,17R,Foraging,male,45,"Male. Foraged upside down for a while",11:46
d22bacd4-06d7-473e-8cf5-6458b0e86273,eb72f083-1f1e-4a99-9d0c-2a4c1dfe66b5,2025-03-11T14:15:26.000Z,2025-03-12T01:41:07.000Z,"RCWO 10:14",RCWO,flaking,alive,"secondary limb","1 live tree",Pita,41-50cm,150,40,3,30.643582,-83.672333,3,3393148,243894,17R,Foraging,unknown,75,"Al on left but could not see any other bands",10:14
91f4c86a-53dd-49d1-bccc-da82a64616e0,20783482-441e-4760-9163-425dadd5fdff,2025-03-07T19:15:07.000Z,2025-03-12T01:42:00.000Z,"RCWO 14:15",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,11-20cm,195,36,266,30.768658,-84.017935,5,3407765,785432,16R,Foraging,unknown,1,"Went up and down bole twice, went 1"" above ground.",14:15
4f9963e1-be54-4080-a7bc-f7a87511b7bc,20783482-441e-4760-9163-425dadd5fdff,2025-03-07T19:07:15.000Z,2025-03-12T01:42:22.000Z,"DOWO 14:05",DOWO,drilling/probing,dead,"tertiary limb","1 live tree",Pipa,21-30cm,131,57,256,30.768643,-84.018022,8,3407764,785424,16R,Foraging,female,80,"Female. Probing opened pine cone on branch. Maybe searching for seeds",14:05
e3ca0e81-55ea-4ef5-8f05-da4c34e9d99f,20783482-441e-4760-9163-425dadd5fdff,2025-03-07T18:59:10.000Z,2025-03-12T01:42:47.000Z,"RCWO 13:58",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,1-10cm,23,43,286,30.769175,-84.017808,6,3407823,785443,16R,Foraging,unknown,10,,13:58
9ba09c47-6696-4f2e-afe5-7e488225dabc,6f0824cc-77da-4f2d-b95a-bbd1a3379d02,2025-03-07T18:24:07.000Z,2025-03-12T01:43:11.000Z,"RHWO 13:22",RHWO,Hawking,alive,"secondary limb","1 live tree","Live oak",11-20cm,206,77,359,30.777275,-84.005818,9,3408752,786567,16R,Foraging,unknown,55,"Seen flying into air, returning to either the oak or a pine limb and then launching again about every 30 sec",13:22
7c258813-5054-4283-ab43-fb6c48ee898d,6f0824cc-77da-4f2d-b95a-bbd1a3379d02,2025-03-07T18:14:15.000Z,2025-03-12T01:43:40.000Z,"RCWO 13:11",RCWO,drilling/probing,dead,"secondary limb","1 live tree",Pipa,41-50cm,319,20,29,30.776091,-84.004372,6,3408624,786709,16R,Foraging,unknown,80,"Ate some food on a nearby branch first",13:11
7a7fb615-e16e-44d5-ac7a-1e23cf45039f,6f0824cc-77da-4f2d-b95a-bbd1a3379d02,2025-03-07T17:51:39.000Z,2025-03-12T01:44:02.000Z,"RBWO 12:50",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,21-30cm,27,44,97,30.776423,-84.005467,4,3408658,786603,16R,Foraging,female,45,"Female. Also searched on lower bole for 20sec",12:50
36a2b35d-2441-40ab-b426-3fecbe2430f5,6f0824cc-77da-4f2d-b95a-bbd1a3379d02,2025-03-07T17:38:33.000Z,2025-03-12T01:44:37.000Z,"RCWO 12:37",RCWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,21-30cm,59,30,332,30.776254,-84.00557,4,3408639,786594,16R,Foraging,unknown,75,"Searching, did not peck at bark",12:37
958809bd-d643-47ba-8745-08458dbcd97c,90daa320-c90e-4c6a-be37-1916518c0a72,2025-03-07T17:04:22.000Z,2025-03-12T01:45:21.000Z,"RBWO 12:02",RBWO,gleaning/searching,alive,"tertiary limb","1 live tree","Quercus nigra",41-50cm,36,42,27,30.781982,-83.996363,3,3409280,213237,17R,Foraging,unknown,99,"Maybe nipping at buds",12:02
cb108d54-3565-44ab-a9ef-e22fffebe256,90daa320-c90e-4c6a-be37-1916518c0a72,2025-03-07T16:51:25.000Z,2025-03-12T01:45:44.000Z,"RHWO 11:49",RHWO,drilling/probing,alive,"upper bole (above first secondary limb)","1 live tree","Quercus nigra",11-20cm,27,48,56,30.781609,-83.997105,6,3409240,213165,17R,Foraging,unknown,65,"Pecked at bole, perhaps assessing it for grubs?",11:49
c748a2b7-cdff-458e-bd4f-91bf2da5f992,90daa320-c90e-4c6a-be37-1916518c0a72,2025-03-07T16:21:50.000Z,2025-03-12T01:46:29.000Z,"RBWO 11:21",RBWO,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,31-40cm,26,46,68,30.782986,-83.999398,6,3409399,212950,17R,Foraging,female,0,"Female, don't remember height",11:21
bbf673d2-803d-4922-9867-169b07e08e8d,dfa2f904-5182-42bc-9172-4ba078dd0fdd,2025-03-07T16:03:56.000Z,2025-03-12T01:47:17.000Z,"RHWO 11:02",RHWO,"Other (includes not foraging)",dead,"secondary limb","1 live tree",Pipa,41-50cm,1,115,268,30.766126,-84.001178,4,3407528,787044,16R,"Fighting same species",unknown,65,,11:02
f60936c0-bdcf-41f7-aaeb-edda54ec042e,f5200639-9b20-4c99-a133-20f767d58dba,2025-03-07T15:30:35.000Z,2025-03-12T01:47:51.000Z,"RHWO 10:29",RHWO,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","4 loss of most tertiary limbs, secondary limbs present",Pipa,51-60cm,100,51,52,30.758908,-83.999055,6,3406728,212911,17R,Prospecting,unknown,70,"Prospecting 3 holes facing south, about 50ft up",10:29
caad3bc6-fc73-434e-872e-01e2940115f6,f5200639-9b20-4c99-a133-20f767d58dba,2025-03-07T15:07:48.000Z,2025-03-12T01:48:17.000Z,"RBWO 10:02",RBWO,drilling/probing,alive,"secondary limb","1 live tree","Turkey oak",31-40cm,347,39,212,30.758379,-84.000401,5,3406670,787142,16R,Foraging,female,55,"Female. branch splits and shes digging at the end of a live branch.",10:02
57740fe3-9a45-49c6-a25d-ed9d65b75eb5,f5200639-9b20-4c99-a133-20f767d58dba,2025-03-07T14:59:43.000Z,2025-03-12T01:48:41.000Z,"RCWO 09:58",RCWO,flaking,alive,"secondary limb","1 live tree",Pipa,31-40cm,105,36,132,30.758939,-84.00023,3,3406733,787157,16R,Foraging,unknown,85,"High in crown",09:58
2ab079db-cbea-4f82-a800-84c404246d9b,c52a912e-554e-49b7-b8f2-45efe5339e90,2025-03-07T14:38:24.000Z,2025-03-12T01:50:06.000Z,"RCWO 09:28",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,21-30cm,81,44,74,30.747802,-84.001514,6,3405495,787067,16R,Foraging,unknown,0,"don't remember height",09:28
35f57344-d133-4ccd-9123-1659c0d5d704,c52a912e-554e-49b7-b8f2-45efe5339e90,2025-03-07T14:29:13.000Z,2025-03-12T01:50:50.000Z,"RBWO 09:27",RBWO,gleaning/searching,dead,"lower bole (below first secondary limb)","4 loss of most tertiary limbs, secondary limbs present",Pipa,21-30cm,20,112,302,30.74898,-84.002092,3,3405624,787008,16R,Foraging,female,45,Female,09:27
4178c31d-c713-4623-b24a-29783caabb8a,7884c048-f339-4d75-9735-befddbd7bd18,2025-03-07T14:00:56.000Z,2025-03-12T01:51:13.000Z,"PIWO 08:53",PIWO,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,51-60cm,37,99,340,30.758936,-84.013994,6,3406697,785838,16R,Foraging,male,60,Male,08:53
8257d40f-1100-4975-98d2-23ac4b5c21d6,fc54b623-d209-42b6-9fcf-574e0b9f85b7,2025-03-06T20:45:18.000Z,2025-03-12T01:51:43.000Z,"RBWO 15:20",RBWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Piec,21-30cm,3,30,359,30.846114,-84.020956,5,3416347,784914,16R,Foraging,male,55,"Male. Proceeded to loaf on side of tree for 20min",15:20
bd4a11f4-c997-49ee-9b23-d1c4abe8059f,e7c8c1b9-b7e1-4f6b-8e11-14a88d873901,2025-03-06T19:47:07.000Z,2025-03-12T01:53:46.000Z,"RBWO 14:45",RBWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,51-60cm,88,48,316,30.850595,-84.012893,6,3416865,785672,16R,Foraging,male,45,"Flaked bark between bole and dead branch. Almost probing but was actively flaking bark. Male",14:45
50f0f956-64a2-461d-bc4c-25920c6f310f,e7c8c1b9-b7e1-4f6b-8e11-14a88d873901,2025-03-06T19:30:42.000Z,2025-03-12T01:54:25.000Z,"RCWO 14:29",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,51-60cm,145,21,4,30.851559,-84.01,8,3416979,785946,16R,Foraging,unknown,0,"With 1 other rcw, don't remember height",14:29
3f7287d9-b2ad-42d5-8750-cfdd1028e920,e7c8c1b9-b7e1-4f6b-8e11-14a88d873901,2025-03-06T19:11:04.000Z,2025-03-12T01:54:48.000Z,"RCWO 14:10",RCWO,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,51-60cm,41,14,171,30.849049,-84.009378,11,3416702,786013,16R,Foraging,unknown,0,"don't remember height",14:10
d99efa4e-ff79-46b3-9484-e1dbdb33858d,f474d32f-30a5-4891-aab0-f17366afd83c,2025-03-06T17:57:24.000Z,2025-03-12T01:52:18.000Z,"RHWO 12:56",RHWO,"Other (includes not foraging)",alive,"lower bole (below first secondary limb)","1 live tree","Black gum",21-30cm,2,12,136,30.836286,-84.015516,3,3415271,785464,16R,"Fighting different species (specify in comments)",unknown,30,"NOFL male. NOFL lost.",12:56
b8af8ecf-ea67-4c14-98c9-c35f794bc4b6,e7c8c1b9-b7e1-4f6b-8e11-14a88d873901,2025-03-06T15:49:06.000Z,2025-03-12T01:55:09.000Z,"RCWO 10:48",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,11-20cm,51,40,346,30.849418,-84.011865,6,3416737,785774,16R,Foraging,unknown,0,"don't remember height",10:48
10ba9c5c-f79d-4094-b8d0-50cb101f8b37,e7c8c1b9-b7e1-4f6b-8e11-14a88d873901,2025-03-06T15:44:39.000Z,2025-03-12T01:55:46.000Z,"RHWO 10:43",RHWO,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,11-20cm,112,44,274,30.850029,-84.010796,9,3416807,785875,16R,Foraging,unknown,0,"don't remember height",10:43
13ef07fb-2b23-4345-8102-4be9c6bee4c8,1dc54833-7436-4354-b12a-c60acfa780fb,2025-03-06T14:48:40.000Z,2025-03-12T01:56:34.000Z,"RCWO 09:47",RCWO,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,31-40cm,103,37,315,30.865992,-84.024769,5,3418542,784490,16R,Foraging,unknown,80,,09:47
7f59da7d-d294-43a0-8616-4ed1bbfc403f,1dc54833-7436-4354-b12a-c60acfa780fb,2025-03-06T14:44:17.000Z,2025-03-12T01:57:53.000Z,"RBWO 09:43",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,51-60cm,96,0,58,30.866056,-84.024815,4,3418549,784486,16R,Foraging,female,55,Female,09:43
972ef9bc-4325-4059-95ff-4c9d57818edb,1dc54833-7436-4354-b12a-c60acfa780fb,2025-03-06T14:39:28.000Z,2025-03-12T01:58:11.000Z,"NOFL 09:36",NOFL,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,114,78,313,30.866051,-84.024393,3,3418549,784526,16R,Foraging,male,60,"Male. Female was nearby on dead limb gleaning for about 200sec",09:36
868f19c8-ece4-443b-8776-2117aa7d9306,1dc54833-7436-4354-b12a-c60acfa780fb,2025-03-06T14:34:04.000Z,2025-03-12T01:59:10.000Z,"RBWO 09:32",RBWO,drilling/probing,dead,"secondary limb","1 live tree",Pipa,31-40cm,84,51,284,30.866048,-84.02431,3,3418549,784534,16R,Foraging,female,70,Female,09:32
8d467d51-b599-423f-bf92-295d2d86594d,1dc54833-7436-4354-b12a-c60acfa780fb,2025-03-06T14:25:00.000Z,2025-03-12T01:59:38.000Z,"RCWO 09:23",RCWO,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,31-40cm,35,107,278,30.866191,-84.023941,4,3418566,784569,16R,Foraging,unknown,70,,09:23
63961cd2-bce8-4373-a953-4957440ccca0,ae2780e7-dc7b-4682-af0d-a50056e23687,2025-03-06T13:24:06.000Z,2025-03-12T02:00:38.000Z,"RCWO 08:22",RCWO,flaking,alive,"lower bole (below first secondary limb)","1 live tree",PIPA,41-50cm,38,43,348,30.867029,-84.0102,3,3418694,785881,16R,Foraging,unknown,0,"don't remember height",08:22
2a586372-d1ca-46d3-968a-3ea4d20c506f,a1604917-35dd-4963-8b13-6b099c0e6dc0,2025-03-06T13:12:05.000Z,2025-03-12T02:01:18.000Z,"RHWO 08:10",RHWO,drilling/probing,alive,"secondary limb","1 live tree",QUVI,31-40cm,265,41,87,30.860335,-84.014509,5,3417941,785489,16R,Foraging,unknown,50,"Used branch as anvil for acorn",08:10
b59a5f97-74c7-4a31-a278-63777632cd89,a1604917-35dd-4963-8b13-6b099c0e6dc0,2025-03-06T13:09:55.000Z,2025-03-12T02:01:50.000Z,"RHWO 08:08",RHWO,gleaning/searching,alive,"secondary limb","1 live tree",Quvi,31-40cm,92,48,87,30.860412,-84.014512,6,3417949,785488,16R,Foraging,unknown,0,"don't remember height",08:08
2320553e-1d23-490c-ad39-33d90cff04e6,151c3190-883c-4964-90b2-1284a118c2f2,2025-03-04T19:35:49.000Z,2025-03-12T02:03:31.000Z,"RBWO 14:34",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",PIEC,41-50cm,68,34,52,30.649261,-84.21613,4,3394037,766783,16R,Foraging,unknown,0,"Stopped searching and started drilling momentarily, don't remember height",14:34
6dccc867-bf03-4ddc-92a8-0b53e9b65850,151c3190-883c-4964-90b2-1284a118c2f2,2025-03-04T19:34:15.000Z,2025-03-12T02:03:50.000Z,"RBWO 14:33",RBWO,gleaning/searching,dead,"secondary limb","1 live tree",PITA,51-60cm,36,20,86,30.649151,-84.216063,5,3394025,766790,16R,Foraging,unknown,0,"don't remember height",14:33
8b8306e6-25d8-4dfb-abab-985f0cf02567,acfcb82b-3959-42cc-976a-710fa2094573,2025-03-04T14:09:32.000Z,2025-03-12T02:02:46.000Z,"RHWO 09:07",RHWO,gleaning/searching,dead,"tertiary limb","1 live tree",PIEC,31-40cm,38,30,193,30.650102,-84.226061,4,3394107,765829,16R,Foraging,unknown,0,"don't remember height",09:07
69d5751b-b6e3-40d1-88b5-9943f76579f6,acfcb82b-3959-42cc-976a-710fa2094573,2025-03-04T13:54:37.000Z,2025-03-12T02:03:01.000Z,"PIWO 08:53",PIWO,"Other (includes not foraging)",dead,"secondary limb","4 loss of most tertiary limbs, secondary limbs present",Pinus,51-60cm,20,122,33,30.650988,-84.225172,4,3394207,765912,16R,Resting/Preening/Vigilance,unknown,90,,08:53
fae6aa2c-05d3-49ab-9a61-797503fdbc60,151c3190-883c-4964-90b2-1284a118c2f2,2025-03-04T13:46:42.000Z,2025-03-12T02:04:30.000Z,"RHWO 08:45",RHWO,"Other (includes not foraging)",alive,"tertiary limb","1 live tree",PIEC,51-60cm,20,62,284,30.651425,-84.216576,6,3394276,766734,16R,"Fighting same species",unknown,60,"Short fight",08:45
e91d3c52-6599-4189-8595-552cc1d1ea85,151c3190-883c-4964-90b2-1284a118c2f2,2025-03-04T13:45:11.000Z,2025-03-12T02:04:55.000Z,"RHWO 08:43",RHWO,drilling/probing,dead,"upper bole (above first secondary limb)","7 bole decaying 3-6m tall",Unk,31-40cm,107,34,232,30.651405,-84.216596,5,3394274,766733,16R,Foraging,unknown,70,"Possible prospecting old hole",08:43
40f003d9-a28c-4d8f-a444-9c4ea84c02de,151c3190-883c-4964-90b2-1284a118c2f2,2025-03-04T13:32:15.000Z,2025-03-12T02:05:11.000Z,"RHWO 08:29",RHWO,"Other (includes not foraging)",dead,"lower bole (below first secondary limb)","6 broken off top, bole intact",Pinus,41-50cm,200,58,63,30.650191,-84.21629,4,3394140,766765,16R,"Fighting same species",unknown,0,"Chased around for a bit",08:29
